,date,avg_gas_price_in_wei,avg_value_in_wei
73,2020-03-14,1502459016.3934426,39697834907283847377081.67213114754098360655737704918032786885
74,2020-03-15,1517361111.1111112,111968556084795551629640.72222222222222222222222222222222222222
75,2020-03-16,1785294117.6470587,130283843462252470768351.52941176470588235294117647058823529412
76,2020-03-17,1500000000.0,142944392448593117927295.45454545454545454545454545454545454545
77,2020-03-18,1501849568.434032,21899209232857660932806.59679408138101109741060419235511713933
78,2020-03-19,1509740259.7402596,181128118955073733799365.90909090909090909090909090909090909091
79,2020-03-20,1542338709.6774192,285135350535658928900803.30645161290322580645161290322580645161
80,2020-03-21,1505319148.93617,78809591828135021873057.87234042553191489361702127659574468085
81,2020-03-22,1500000000.0,106247073393142384682544.44444444444444444444444444444444444444
82,2020-03-23,1517045454.5454545,62579499971054120818250.56818181818181818181818181818181818182
83,2020-03-24,1588495575.2212389,153325683712808234567267.7876106194690265486725663716814159292
84,2020-03-25,2257878787.878788,6922397763252751207277.63636363636363636363636363636363636364
85,2020-03-26,2285000000.0,7727371404002018085112.32151300236406619385342789598108747045
86,2020-03-27,2561320754.716981,187639475726440671655309.01257861635220125786163522012578616352
87,2020-03-28,2228682170.542636,68087372322476829542640.69767441860465116279069767441860465116
88,2020-03-29,2250000000.0,314249547207848137100000
89,2020-03-30,2258302583.0258303,56229187031679627033228.4501845018450184501845018450184501845
90,2020-03-31,2264406779.661017,37762590188396899762660.03389830508474576271186440677966101695
91,2020-04-01,2250000000.0,21163663718725115778658.09160305343511450381679389312977099237
92,2020-04-02,2246164772.727273,38395008967934976931656.01704545454545454545454545454545454545
93,2020-04-03,2250000000.0,178708630144846667852493.07377049180327868852459016393442622951
94,2020-04-04,2230468750.0,79254811682072406510373.28125
95,2020-04-05,1022929936.3057324,64613733289810899605099.68152866242038216560509554140127388535
96,2020-04-06,1000000000.0,40408932251837726359452.99539170506912442396313364055299539171
97,2020-04-07,1000000000.0,163509970025244047410715.17857142857142857142857142857142857143
98,2020-04-08,1000000000.0,95914817106360205227613.80597014925373134328358208955223880597
99,2020-04-09,1000000000.0,67739619807724322580650.80645161290322580645161290322580645161
100,2020-04-10,1000000000.0,171477627247055385670001.54639175257731958762886597938144329897
101,2020-04-11,1449438202.247191,93188211591359876393276.96629213483146067415730337078651685393
102,2020-04-12,1000000000.0,189193422604969601704551.13636363636363636363636363636363636364
103,2020-04-13,1000000000.0,56688531278019197758650.88235294117647058823529411764705882353
104,2020-04-14,1000000000.0,61009607957106349247304.94623655913978494623655913978494623656
105,2020-04-15,1037252559.7269624,2426583792619687372019.72696245733788395904436860068259385666
106,2020-04-16,1587561983.4710743,16221965732614581838849.38016528925619834710743801652892561983
107,2020-04-17,1178217636.022514,17949076577733786885570.16885553470919324577861163227016885553
108,2020-04-18,1001978691.0197868,7550661615248797564692.54185692541856925418569254185692541857
109,2020-04-19,1000000000.0,40052856496731295842595.18518518518518518518518518518518518519
110,2020-04-20,1000000000.0,33944754649301330145836.875
111,2020-04-21,1000000000.0,170193879012150761451778.68020304568527918781725888324873096447
112,2020-04-22,1000000000.0,889418146056780492883.75471698113207547169811320754716981132
113,2020-04-23,1000000000.0,24085517961071713777489.64285714285714285714285714285714285714
114,2020-04-24,1000000000.0,45103180900093410425930.55555555555555555555555555555555555556
115,2020-04-25,1000000000.0,112765074455263255120317.6875
116,2020-04-26,1000000000.0,21672006257389265066672.26666666666666666666666666666666666667
117,2020-04-27,1000000000.0,96534542224548544431824.15151515151515151515151515151515151515
118,2020-04-28,1000000000.0,21873914440602143192483.87542087542087542087542087542087542088
119,2020-04-29,1015785764.622974,24858890429194355122202.93164200140944326990838618745595489782
120,2020-04-30,1000000000.0,36475040170193857490677.23880597014925373134328358208955223881
121,2020-05-01,1000000000.0,74134243226077641124669.8102981029810298102981029810298102981
122,2020-05-02,1000000000.0,141519594847360719192787.95180722891566265060240963855421686747
123,2020-05-03,1000000000.0,38139232355275327490042.62948207171314741035856573705179282869
124,2020-05-04,1000000000.0,14353266658011881804077.86259541984732824427480916030534351145
125,2020-05-05,1000000000.0,16047365272168874066468.25347758887171561051004636785162287481
126,2020-05-06,1000000000.0,48201853141957967075181.27659574468085106382978723404255319149
127,2020-05-07,1000000000.0,23135273605656053266151.05431309904153354632587859424920127796
128,2020-05-08,1000550660.7929516,6671702804212077202646.02973568281938325991189427312775330396
129,2020-05-09,1000000000.0,2763048050531533360797.09803921568627450980392156862745098039
130,2020-05-10,1008021390.3743316,93236022313026934283425.66844919786096256684491978609625668449
131,2020-05-11,1000000000.0,150842118830941659473684.21052631578947368421052631578947368421
132,2020-05-12,1000000000.0,12362035630227832810907.32538330494037478705281090289608177172
133,2020-05-13,1022105263.1578948,12232550253371172652636.63157894736842105263157894736842105263
134,2020-05-14,1008591065.2920963,4888276863668579597098.21764032073310423825887743413516609393
135,2020-05-15,1011406844.1064638,51203435548974421971482.88973384030418250950570342205323193916
136,2020-05-16,1438709677.419355,54500014758245796464519.36129032258064516129032258064516129032
137,2020-05-17,1512554585.1528385,11832219933124490679042.35807860262008733624454148471615720524
138,2020-05-18,1287280701.754386,35493027740371907644741.66666666666666666666666666666666666667
139,2020-05-19,4957006369.426752,53564536146026796369428.02547770700636942675159235668789808917
140,2020-05-20,1000000000.0,14454310802298641687146.6011466011466011466011466011466011466
141,2020-05-21,1000000000.0,8217089060536303826355.74850299401197604790419161676646706587
142,2020-05-22,1000631151.0483524,181230360268284273645.47175866495507060333761232349165596919
143,2020-05-23,1000000000.0,65001776281719600405000
144,2020-05-24,1002824858.757062,149144719074106598757062.14689265536723163841807909604519774011
145,2020-05-25,27750000000.0,127875785441361196062500
146,2020-05-26,1000000000.0,53716931148912732071130.95238095238095238095238095238095238095
147,2020-05-27,1000000000.0,198973435479323117718120.80536912751677852348993288590604026846
148,2020-05-28,1007407407.4074074,44189250554539611488888.88888888888888888888888888888888888889
149,2020-05-29,1000000000.0,43253992902537343247641.02564102564102564102564102564102564103
150,2020-05-30,1005208333.3333333,118374047349597451416666.66666666666666666666666666666666666667
151,2020-05-31,1044247787.6106194,234237925462316123761061.9469026548672566371681415929203539823
152,2020-06-01,1187096774.1935484,169902695988869963554844.12903225806451612903225806451612903226
153,2020-06-02,1000000000.0,27590573310301773913043.47826086956521739130434782608695652174
154,2020-06-03,15052795031.0559,80321499774045739192546.58385093167701863354037267080745341615
155,2020-06-04,1470588235.2941177,21671446886258870810924.36974789915966386554621848739495798319
156,2020-06-05,398091269841.2698,48731856898849833865873.01587301587301587301587301587301587302
157,2020-06-06,1190184056.6564417,24507563350689241331288.3435582822085889570552147239263803681
158,2020-06-07,1027972027.972028,46343394542383513825174.82517482517482517482517482517482517483
159,2020-06-08,1000000000.0,44092092653762970802919.56204379562043795620437956204379562044
160,2020-06-09,1011061946.9026548,38785435610121421800884.97787610619469026548672566371681415929
161,2020-06-10,1199101796.4071856,31875788122132759730538.92215568862275449101796407185628742515
162,2020-06-11,1493553008.5959885,31045699647788121492836.67621776504297994269340974212034383954
163,2020-06-12,1607344632.7683616,15930896075669679379378.27683615819209039548022598870056497175
164,2020-06-13,1492424242.4242425,53826745323178915150606.06060606060606060606060606060606060606
165,2020-06-14,1491957104.5576408,21156684967465076794466.75603217158176943699731903485254691689
166,2020-06-15,1805019305.0193048,19102884594098106216216.21621621621621621621621621621621621622
167,2020-06-16,1490056818.181818,29393548244238260914772.72727272727272727272727272727272727273
168,2020-06-17,1489399293.286219,27701408893135552992932.86219081272084805653710247349823321555
169,2020-06-18,1497361477.572559,15013161204726094216358.83905013192612137203166226912928759894
170,2020-06-19,1967914438.5026736,38301904397914993315508.0213903743315508021390374331550802139
171,2020-06-20,1599662162.162162,28236830972209636824324.32432432432432432432432432432432432432
172,2020-06-21,1501282051.282051,26351243635089241035897.43589743589743589743589743589743589744
173,2020-06-22,1170103092.7835052,37360465289755551587628.65979381443298969072164948453608247423
174,2020-06-23,1052267002.5188916,17178896883144919820151.13350125944584382871536523929471032746
175,2020-06-24,68384067909.59959,21520980765658776345118.94544500786850848050358454275222941074
176,2020-06-25,72729896122.22662,19361043158147918250934.48930269413629160063391442155309033281
177,2020-06-26,59847144358.79467,17856330980392222761535.49684653118430273300630693763139453399
178,2020-06-27,1907839912.2807016,2871845790795930715843.06842105263157894736842105263157894737
179,2020-06-28,5786343177.511055,3838865232146999879788.68035375868603916614024005053695514845
180,2020-06-29,39364863074.20495,14685885971480186464321.28975265017667844522968197879858657244
181,2020-06-30,4475330052.644384,8258940231010818672650.38235294117647058823529411764705882353
182,2020-07-01,4067221806.3872256,31756188870604243614796.80399201596806387225548902195608782435
183,2020-07-02,9369027671.390274,25590281877111639388275.86939869781692837993106089620834929146
184,2020-07-03,1294009907.8984091,29963426666791138826835.54926039631593636617359754395757744907
185,2020-07-04,2622511709.6018734,10172287215311103045308.48672911787665886026541764246682279469
186,2020-07-05,1567389457.88322,16451903267033500524645.99149659863945578231292517006802721088
187,2020-07-06,1980738827.9932544,18878114276697899922460.81450252951096121416526138279932546374
188,2020-07-07,2050069541.0292072,11877613352751754761459.84051923968474733426054705609643022717
189,2020-07-08,2409124087.591241,7939499153832133287953.11630170316301703163017031630170316302
190,2020-07-09,2545455947.6801577,7600451990996959326750.69151036525172754195459032576505429418
191,2020-07-10,2247354822.8346457,15527486117309673712504.56003937007874015748031496062992125984
192,2020-07-11,1993314231.1365807,14155961045337648390846.49474689589302769818529130850047755492
193,2020-07-12,1465053763.4408603,14404968797569123110338.09350163627863487611033193080878915381
194,2020-07-13,2127951388.8888888,12547754544384730302000.10994152046783625730994152046783625731
195,2020-07-14,2630724098.454493,13843548610490782294720.34516313680595306239267315397824842587
196,2020-07-15,1048048418.972332,34812971888225242272981.40662055335968379446640316205533596838
197,2020-07-16,1064219497.6076556,22696037832297816316530.82236842105263157894736842105263157895
198,2020-07-17,1971258361.204013,23702908550329072072295.09587513935340022296544035674470457079
199,2020-07-18,2022957950.7008216,27272530749744001077099.08506524891251812469792170130497825036
200,2020-07-19,1465358527.1317828,9054550342963754448765.02180232558139534883720930232558139535
201,2020-07-20,5780642220.421393,9384104879607162828649.89505672609400324149108589951377633712
202,2020-07-21,2115802382.6208827,9954063166793135830104.14330763840224246671338472319551506657
203,2020-07-22,2373724489.7959185,10608531726497730377960.00371057513914656771799628942486085343
204,2020-07-23,2245170193.192272,18723462826293804063863.22907083716651333946642134314627414903
205,2020-07-24,1947974217.3112335,11607179593867206282064.21117249846531614487415592387968078576
206,2020-07-25,2580330516.898608,8060357880712540103569.68190854870775347912524850894632206759
207,2020-07-26,2686612824.2780223,8243300208066899774122.87518355359765051395007342143906020558
208,2020-07-27,1329604333.4903438,23981113073773168485809.16627414036740461610927932171455487518
209,2020-07-28,1028052064.6319568,18089127236760649402928.14497307001795332136445242369838420108
210,2020-07-29,2526131984.5857415,11232233849682321021547.35163776493256262042389210019267822736
211,2020-07-30,4489093096.35069,10856563689877672995943.17445482866043613707165109034267912773
212,2020-07-31,2915139774.0440326,42923628344205803471261.74044032444959443800695249130938586327
213,2020-08-01,3108223487.118035,19689172110274728680306.01378070701018573996405032953864589575
214,2020-08-02,3211713794.926004,11285350513851543039954.4186046511627906976744186046511627907
215,2020-08-03,3351868327.4021354,20645040770603521958506.39501779359430604982206405693950177936
216,2020-08-04,2990630148.2701807,35906098260110233475201.80395387149917627677100494233937397035
217,2020-08-05,3290176322.418136,38324312424314170389612.84735516372795969773299748110831234257
218,2020-08-06,3513061911.170929,13933724462607400894042.12651413189771197846567967698519515478
219,2020-08-07,2103141696.3490648,11444938205902739802286.38869100623330365093499554764024933215
220,2020-08-08,1050696055.6844548,10306742741869386496515.20928074245939675174013921113689095128
221,2020-08-09,1253567181.926278,6008412904064729431777.10731272294887039239001189060642092747
222,2020-08-10,1024559049.0797546,7285178852663590180625.47423312883435582822085889570552147239
223,2020-08-11,1016250000.0,18603968678058280916703.16321428571428571428571428571428571429
224,2020-08-12,1020348282.442748,8561590308159570722511.06374045801526717557251908396946564885
225,2020-08-13,1180070137.8982406,5376163620664995603893.44317641464574417498811222063718497385
226,2020-08-14,1412109375.0,19523358111026850649020.27820512820512820512820512820512820513
227,2020-08-15,1263416230.366492,3529305192989509795584.15392670157068062827225130890052356021
228,2020-08-16,2441263089.005236,4729740891535870386813.33193717277486910994764397905759162304
229,2020-08-17,1078557733.276523,24715903463743885445602.12185769066893907115466553046442266723
230,2020-08-18,1419012511.170688,9214543012486105856704.9012511170688114387846291331546023235
231,2020-08-19,2407518262.987013,14843484612592654788742.27962662337662337662337662337662337662
232,2020-08-20,2032520661.1570249,9724312822866260210409.53983471074380165289256198347107438017
233,2020-08-21,2264915405.164737,6674542672926142566429.22974176313446126447016918967052537845
234,2020-08-22,1334745352.439969,45198957188873695028030.84469403563129357087529047250193648335
235,2020-08-23,1452184325.0078187,4501194243620364890840.15480844409695074276778733385457388585
236,2020-08-24,1225824826.831936,11802175793964329358063.09114108640174990885891359825009114109
237,2020-08-25,1028954646.0176992,15080678441921231728129.61725663716814159292035398230088495575
238,2020-08-26,1014371657.7540106,8540132303701187530635.06283422459893048128342245989304812834
239,2020-08-27,1046956728.4831192,6047171726102142374270.8036138849262957679505468378506894912
240,2020-08-28,2025242047.0262797,7391086798129422879234.30152143845089903181189488243430152144
241,2020-08-29,1190148839.556004,14713533195380657758686.16700302724520686175580221997981836529
242,2020-08-30,2276039532.9782877,4275243177145873514264.80950430151577222449815649324047521508
243,2020-08-31,1540230965.9945831,11698255245077459662401.31387300631959073126692747517303641288
244,2020-09-01,1391913319.2389007,11917338726684749414437.92811839323467230443974630021141649049
245,2020-09-02,17348896663.07858,8700929302746856555259.18729817007534983853606027987082884822
246,2020-09-03,1316846314.325452,33646293642341024598656.68289290681502086230876216968011126565
247,2020-09-04,1054096638.6647924,7806532108484535989568.25259515570934256055363321799307958478
248,2020-09-05,1007897611.8853942,24412927919887847277379.75010771219302024989228780697975010771
249,2020-09-06,1012040415.3972496,26970345136565783435000.02043222003929273084479371316306483301
250,2020-09-07,1038001253.2179824,8166744480297477338916.96842105263157894736842105263157894737
251,2020-09-08,1107790018.762326,4399777270786225511819.22671723556679308891698272229245680573
252,2020-09-09,1000676351.3120624,11707533758923743387547.82091395636064223960477562783038287361
253,2020-09-10,1000116776.9912806,4490299208587688784716.25613079019073569482288828337874659401
254,2020-09-11,1027244582.0433435,1801076704933655985435.63467492260061919504643962848297213622
255,2020-09-12,1094564408.0416975,4697755973772343544579.52345495160089352196574832464631422189
256,2020-09-13,1000000000.0,7647399102230410801543.40163934426229508196721311475409836066
257,2020-09-14,1310978214.4382741,4656641992223296356281.24733020076890217855617257582229816318
258,2020-09-15,1000000000.0,11250503882182070322536.62986635676932016269610691458454386984
259,2020-09-16,1124000000.0,7197866502010999187985.09333333333333333333333333333333333333
260,2020-09-17,1003099814.0111592,31076801542992172113356.81153130812151270923744575325480471172
261,2020-09-18,1030183392.7661742,60243495897077417326026.05183392766174223127865511971472236373
262,2020-09-19,1056836199.5365288,17062005519151338763557.43676058055860470789120624466398341261
263,2020-09-20,1028807307.2193922,10642224061265087145911.84718074828737045494466889162128930265
264,2020-09-21,1000282007.896221,7468779959396149004042.74168076706147772137619853355893965031
265,2020-09-22,1098487423.521414,8246331141417762164894.6959551325628823929299796057104010877
266,2020-09-23,1005240332.4900614,7693213118290051398688.9065775207806288398988073726057101554
267,2020-09-24,1000000000.0,7679520485819658831200.83573487031700288184438040345821325648
268,2020-09-25,1002446619.2170818,14457751870731633276822.05960854092526690391459074733096085409
269,2020-09-26,1093909245.3288035,12182101356281622677602.84372725066731375879640863867993205533
270,2020-09-27,1012485276.7962308,10708969325476717940804.94369846878680800942285041224970553592
271,2020-09-28,1018597691.3210772,8724043954796870300464.72851646002565198802907225309961522018
272,2020-09-29,1000133262.260128,6135205533474597273266.52452025586353944562899786780383795309
273,2020-09-30,1192111029.9488676,7224494904396887676918.67543218894570245921597272948624299976
274,2020-10-01,1048730606.4880112,9684678051372291915401.83582510578279266572637517630465444288
275,2020-10-02,1069422572.1784776,5588712375765610872869.63254593175853018372703412073490813648
276,2020-10-03,1027565084.2266462,9290644614702685773977.13506891271056661562021439509954058193
277,2020-10-04,1107383533.548198,29421735459351383789581.3577497802519777322004101963082332259
278,2020-10-05,1059225041.3678983,4499497011684592379714.23331494760066188637617209045780474352
279,2020-10-06,1070518327.6059564,7254669304519178570182.18499427262313860252004581901489117984
280,2020-10-07,1581057752.667922,9853890289623763940107.071563088512241054613935969868173258
281,2020-10-08,1000564516.1290323,7305733629986760813629.39677419354838709677419354838709677419
282,2020-10-09,1000856841.550224,7550249099914637168968.02267334563669918270498286316899551806
283,2020-10-10,1000693802.0351526,8899799988412808714163.8670983657107616404563675609004008634
284,2020-10-11,1000586068.3188212,4548928080717218430877.78633623576691225720026791694574681849
285,2020-10-12,1016262060.3797075,2783501764777555270562.86025521319638966697790227201991907874
286,2020-10-13,1089611072.179397,4159338824816618742081.21233356692361597757533286615276804485
287,2020-10-14,1000451589.5953757,4637208606029986421270.92124277456647398843930635838150289017
288,2020-10-15,1057963025.78019,6642421218228998504331.28392130257801899592944369063772048847
289,2020-10-16,1054966467.2829436,13860104811529549799525.67881094797897408011600507522204096429
290,2020-10-17,1004914004.9140048,3139912455882180814999.96265356265356265356265356265356265356
291,2020-10-18,1015247410.817031,2418304754704771879555.08342922899884925201380897583429228999
292,2020-10-19,1048840852.1303258,3044855011994702650696.27192982456140350877192982456140350877
293,2020-10-20,1139915373.7658675,5755475033770805301458.16473906911142454160789844851904090268
294,2020-10-21,1175608953.2587228,10813861407319255180702.66622778143515470704410796576695194207
295,2020-10-22,1025312294.5430636,2505389740104882313549.76988823142669296515450361604207758054
296,2020-10-23,1026020217.147136,6195877690712108194979.87645076750280793710220891052040434294
297,2020-10-24,1000000000.0,4237919887784517614442.9414077860794337396775462052693668895
298,2020-10-25,1005632226.7810518,7417008370655000277471.97687430063409175680716150690041029467
299,2020-10-26,1374520069.808028,4748985000111359096971.85340314136125654450261780104712041885
300,2020-10-27,1026083940.3399236,10603765409092393940948.30731876517516475893166840097121054457
301,2020-10-28,1030359661.4950634,11050397519916889605487.31664315937940761636107193229901269394
302,2020-10-29,1019900673.9978716,16393649643188845529713.88435615466477474281660163178432068109
303,2020-10-30,1131244444.4444444,6503458473010984189451.80533333333333333333333333333333333333
304,2020-10-31,1000000000.0,3118427744024480357771.33695115934879131721756290083867784904
305,2020-11-01,1083382497.5417895,4430575497969927719162.24188790560471976401179941002949852507
306,2020-11-02,1057020057.3065902,8838488935957173987627.91649611133851821530904625460499386001
307,2020-11-03,1055788849.3475682,7287767778390502862558.16528272044286279161724001581652827204
308,2020-11-04,1134308943.0894308,22893496927919227279403.65853658536585365853658536585365853659
309,2020-11-05,1107173725.1512532,6485855998569961656433.43042350907519446845289541918755401901
310,2020-11-06,1000000000.0,6259030618621682080017.08254716981132075471698113207547169811
311,2020-11-07,1039383048.817011,9058102184649442758429.1793950284516322252171308775082359988
312,2020-11-08,1000000000.0,4590555868907760754732.37661406025824964131994261119081779053
313,2020-11-09,1070822774.86911,3879378281902230964724.75691847419596110695587135377711293942
314,2020-11-10,1000758058.802692,3644297792318645854785.03506907545164718384697130712008501594
315,2020-11-11,1133394060.39431,17135447541956376143267.35687546793112053905665086099326179186
316,2020-11-12,1639604698.7671552,7173360431125120660949.8678762502907652942544777855315189579
317,2020-11-13,1281415194.000652,14194273906243117045428.85914574502771437887186175415715683078
318,2020-11-14,1087246093.75,4033200366277440375049.8818359375
319,2020-11-15,1234736036.725325,4893909769226818844768.02448355011476664116296863045141545524
320,2020-11-16,1094961679.4401865,2246736281941474397220.20726424525158280573142285904698433855
321,2020-11-17,1192848117.2605507,3695164033028840394415.31362143037654788981551680566085418246
322,2020-11-18,1191645758.6618876,8860671280577977330276.68548387096774193548387096774193548387
323,2020-11-19,1230969283.2764504,7121165885635427774584.59658703071672354948805460750853242321
324,2020-11-20,1529216259.8831213,3983223842880364612426.28979030594706084565142660708147129598
325,2020-11-21,1685023163.467902,4025095698090964952644.64228987425545996029119788219722038385
326,2020-11-22,1399310834.8134992,2864607309186286628683.73250444049733570159857904085257548845
327,2020-11-23,1605235016.165133,4426070101324533796700.24919174334742601342949515046008455608
328,2020-11-24,13781245909.891768,3338791082111669681599.61867606342813994462622703246916687642
329,2020-11-25,4986390738.060781,3883237880258484716833.21620839363241678726483357452966714906
330,2020-11-26,15876273584.90566,5507219179604327889685.41801437556154537286612758310871518419
331,2020-11-27,19326993399.33993,4156663687069931638246.34587458745874587458745874587458745875
332,2020-11-28,19189011206.32828,6972958008886325039832.92287409360580092287409360580092287409
333,2020-11-29,18953041553.133514,3453726305565357996880.48092643051771117166212534059945504087
334,2020-11-30,20378196433.791286,3021798899712403949881.43992984507453960830166617947968430284
335,2020-12-01,20429438747.976254,9844227753204170634700.44927145169994603345925526173772261198
336,2020-12-02,19652233636.630463,3543622819908039290422.50748459054886997358379806281185793954
337,2020-12-03,19229023803.155926,3082264405985728985089.16020326290451992511366675581706338593
338,2020-12-04,20010633866.58617,11401027352222159000973.02776939329912466042861454874735888922
339,2020-12-05,19689345661.450924,6092712971505633731387.60277382645803698435277382645803698435
340,2020-12-06,18671015656.362904,7647626164059192443219.1947009233239662786029706945002007226
341,2020-12-07,19913312629.399586,6510104135449699586415.01690821256038647342995169082125603865
342,2020-12-08,23553028525.72647,3665655979968057252390.91149026926153025859770727805918421754
343,2020-12-09,20897615894.039734,12522004174680607091133.52558699578567128236002408187838651415
344,2020-12-10,21677637873.097446,2747149375540709132074.02332476774066020952757461949001779008
345,2020-12-11,20775773966.578716,6626331338575495822207.29947229551451187335092348284960422164
346,2020-12-12,20475539830.187088,3448868182452209977446.78026796589524969549330085261875761267
347,2020-12-13,20537502709.73336,2158761308742453735950.13375243876002601344027747669629308476
348,2020-12-14,22675749863.623455,4303155867845990516707.02466920834267773043283247364880017941
